id,absrate1,nsusp1,mobility1,q1mpa1,q2mpa1,q3mpa1,q4mpa1,absrate2,nsusp2,mobility2,q1mpa2,q2mpa2,q3mpa2,q4mpa2,absrate3,nsusp3,mobility3,q1mpa3,q2mpa3,q3mpa3,q4mpa3,absrate4,nsusp4,mobility4,q1mpa4,q2mpa4,q3mpa4,q4mpa4,absrate5,nsusp5,mobility5,q1mpa5,q2mpa5,q3mpa5,q4mpa5,absrate6,nsusp6,mobility6,q1mpa6,q2mpa6,q3mpa6,q4mpa6,absrate7,nsusp7,mobility7,q1mpa7,q2mpa7,q3mpa7,q4mpa7,nograd
Deborah,9.156911518,0.422807973,1.298023416,3.310778768,2.567964225,3.303912106,2.992702675,4.062525863,0.623505713,1.507446893,3.333039225,3.36460838,3.277881085,2.682243492,7.256936022,0.359574971,1.611350976,2.751099152,2.036864135,2.956632205,2.469361477,5.785375187,0.24842653,1.973977167,2.908862158,2.977208418,2.79085807,2.774205914,1.889093877,0.690493521,2.2121877,2.843939301,2.415992369,2.879240031,2.394946163,-0.049796142,-0.080256065,2.568456623,3.668882816,3.118642123,3.168998675,2.538766689,-0.982388904,0.287059253,2.831257861,3.322626432,2.815184814,3.146099525,2.055538842,0
Dee,1.075646714,-0.403981354,-0.573276189,3.536099444,3.622206475,3.489614053,3.837202651,1.83961381,-0.57286248,-0.206198963,3.274939178,2.994557503,3.019864878,3.084683316,0.219500305,0.044348139,-0.109921152,3.178369089,4.115414119,4.053088564,3.219829356,-3.822162226,-0.299139958,0.2200954,3.290360023,3.447884996,4.098888182,3.866850263,-4.351971308,-0.669018919,0.18205592,4.331713147,3.820482703,3.566202333,2.940850225,-0.548494842,-0.326437852,-0.127806629,3.436615149,2.781757984,3.47085566,3.751216849,-2.399314013,0.132692715,-0.195388738,3.938673388,3.549435623,4.196089354,4.028099041,0
Delia,5.604837911,-0.087751102,1.864186669,2.272682073,1.978133145,2.890230543,2.431591387,-0.36242487,-0.16070647,2.035651525,2.632586383,1.960067239,1.833992222,2.478673572,2.547973244,-0.140203977,1.897927585,1.973712271,2.492616205,2.246448428,1.723645563,-0.692737329,-0.409164514,1.793119773,2.432974181,2.264125874,1.930660555,1.738809994,6.008961501,0.160278904,2.020751247,2.228743841,1.411720142,1.509168255,1.748865957,10.86197456,0.166063683,1.93739968,2.780177738,1.644411438,2.227840869,1.728802129,10.31967197,-0.485159484,2.147219821,2.457935824,2.296190533,1.843858372,1.79190642,1
Delila,8.566156742,-0.116300236,0.162589326,4.184591056,3.633595807,3.964894108,4.1797592,10.20930204,-0.148290175,0.471722229,4.607938706,5.062743123,3.953346792,4.012946373,3.610871001,0.050707193,0.347249445,4.103457096,4.299045507,4.266253847,4.065261475,8.803500219,0.209788962,0.507310322,3.68505992,3.785178827,3.656974205,3.853829788,7.113344112,0.289474582,0.30206407,3.798100947,4.251548185,4.109734045,4.066012492,8.734711844,0.064508244,0.499867254,4.481704712,4.615475676,3.63396342,3.660566172,13.74859015,0.227765552,0.737547645,3.801115639,3.524926851,4.243827916,3.970972925,1
Delilah,8.840618195,-0.081972944,0.456041471,2.336440608,2.239348716,2.42886891,2.645330395,5.711812338,0.023432279,0.423463782,2.890984205,2.690784264,2.91543644,2.365015022,0.134125816,-0.201769165,0.64531196,2.492998748,2.850080838,3.081274759,2.876281436,1.104942559,-0.147019447,0.474503084,2.337113658,2.494709504,2.389632045,2.718307106,-0.167133633,0.47728775,0.355917869,2.467226872,2.336603636,2.604425065,2.006442477,9.91885158,-0.238534237,0.675124984,2.066856154,1.658945761,2.048608254,2.272578478,11.68159853,0.383205114,0.456056204,1.977745091,2.477607922,1.669404437,2.10132609,0
Dell,-5.241019524,-0.215218215,2.011244899,3.868128572,3.116079186,3.297642099,3.11603415,-4.568284395,-0.737985689,2.255979155,3.572401995,3.53760936,3.295615491,3.013288447,-4.168698889,0.01631468,2.060234036,2.952908299,2.632864663,3.21509275,2.676418055,-2.703524492,-0.047369221,1.846997551,3.026736032,2.684530323,2.559534945,2.504709864,-7.21700102,-0.088839321,1.623994256,3.042657305,2.342783372,2.455137369,2.912848978,-7.710516625,-0.436499833,1.566233307,3.705941479,3.054449579,2.300680002,2.447288707,-15.83477498,-0.004236586,1.490336977,4.439401772,3.599912064,4.100313005,3.721663027,0
Della,0.564863963,0.084570493,0.966402951,2.553341496,2.454892045,2.663100147,2.267527732,6.845655106,0.353408002,1.333392162,2.369976845,2.426400952,2.237995687,2.153718815,5.159528101,0.00893976,1.754544444,2.46675566,2.640603484,3.046007161,2.679698346,2.500774779,0.331115994,1.64361007,3.205936547,2.642344224,2.835865895,2.745760506,7.940591393,0.694415746,1.634329503,2.29339312,2.335332777,2.414955777,1.610398708,6.736761238,0.391423332,1.968392174,2.985904168,2.927836139,2.294769384,2.187035946,19.56367797,-0.01488541,2.088468622,2.044383828,2.375799771,2.677093431,2.735655463,0
Delphine,-0.875221869,-0.78098398,-0.357401745,3.644013152,3.699570686,3.252627534,3.994609793,1.891312009,0.305898457,-0.686815833,3.953962933,3.344857802,3.901217871,3.765902923,2.457611332,-0.016791313,-0.699543811,2.922598064,3.233549886,3.521934084,3.915877766,-3.476509393,-0.135828062,-0.917123953,3.686215102,4.435654778,3.913902081,3.837092486,-3.827257198,-0.209701207,-0.87921178,4.064151487,3.636957623,2.962351597,3.050901224,-7.045246955,-0.304798268,-0.504801922,3.655088503,3.216883441,3.413882496,4.109290985,-4.378257986,-0.257212105,-0.533810163,3.014192231,2.925577485,2.70396756,2.876925327,0
Dena,2.474409482,-0.516217636,0.011743455,3.010536724,3.20476046,3.307551305,2.918175576,1.661721092,0.347432968,0.064403111,3.507493533,3.490032938,3.455084655,3.042523057,-0.445303387,-0.139603084,-0.058573602,2.721522128,2.90417346,2.522218041,2.640247587,6.263222223,-0.225482928,-0.551544028,3.247452734,2.894954536,3.350864,2.785846616,7.80120081,-0.112883551,-0.704637475,2.553019669,2.972514896,2.322885898,2.360576759,6.392613748,0.202312261,-0.623370381,2.107902368,2.322362366,1.535473028,1.950408266,2.955029895,-0.273237957,-0.56021261,1.455727744,1.579218909,1.870438457,1.335029819,0
Dessa,-4.586293285,-0.380745221,-0.018645003,3.162496056,3.218827451,2.686445236,3.011307902,-9.250499973,-0.423671842,-0.015237062,2.024153095,2.352235793,3.482772812,3.143822758,-4.608535362,-0.647260779,-0.202471891,2.985657314,2.800942832,3.281907529,3.530650143,-7.151908942,-0.463854844,0.028949947,2.547881285,2.508181849,2.868276105,2.970558019,-0.350246369,-0.196294436,-0.452184815,2.666771369,1.840113548,2.168532196,2.222210324,-6.92695519,0.051455906,-0.541472427,3.149085075,3.429850652,3.634399038,4.158454621,-2.107254697,-0.306006289,-0.746122737,2.857901975,3.041706244,1.95626691,2.065339137,0
Dessie,7.912575333,-0.041469249,0.934836499,2.484177253,2.768299553,3.125478261,3.14248118,9.902410076,0.55885274,0.860046864,2.633470442,2.695024301,2.690396859,2.663793693,4.384011678,-0.035591441,0.821805797,2.524787163,2.174740482,2.4405929,2.672364008,0.993438368,0.049705613,0.74371782,2.823294416,2.853327218,3.129527716,3.577947669,3.37620685,0.343132554,0.957886355,3.174209532,2.937202953,3.609448364,3.686376717,-0.474468867,-0.053401084,1.016274869,2.415985333,2.649633583,2.338876191,2.447397207,17.60418274,0.041563165,1.109342251,2.620720893,2.392712283,2.226868337,2.877067414,0
Diana,0.613354981,0.094686208,0.702889034,3.888277753,3.963661628,4.533310863,3.788123849,4.410803573,-0.04843686,0.623112397,3.575160002,3.022076546,3.09339212,2.608086311,2.671610884,-0.094638716,0.625661058,3.203801843,3.146961226,3.072904107,3.140312017,-0.390692561,-0.384423371,0.578991735,3.598225581,3.983848242,3.448933664,3.260730674,-0.669290565,0.595164255,0.48432442,3.458128855,2.826837295,2.356702895,3.192208771,4.67872737,-0.046819964,0.670395863,2.923797561,2.967568457,3.811841522,3.620099609,6.475026391,0.132592896,0.604281271,4.589893772,4.22379378,4.439114011,3.955055854,0
Dicie,-1.115608011,-0.258136357,1.39496796,4.070569285,4.427158309,4.209387287,3.847686476,-0.672352707,-0.224511925,1.310163996,4.184478882,4.194789525,3.605901482,3.73563905,-4.796761748,-0.155266605,1.108233511,3.997044341,3.533331863,2.900212554,3.235052799,-4.847455767,0.086435761,1.029340402,2.996028717,3.363720322,3.716203572,3.649741878,-4.277690268,0.124291129,0.859790305,3.393372919,4.003885554,3.354641854,3.719774173,-2.429673653,-0.319435287,0.971535563,3.865693715,4.145799475,3.802088635,4.133634245,6.077323622,-0.122705291,1.080898469,4.324156217,3.864881984,4.304186216,4.377722174,0
Dicy,10.04321591,0.405947945,1.677528865,2.920356361,2.457740428,2.468017795,2.391926541,10.23848961,0.508652846,1.733290633,1.656603191,1.965598563,2.330442193,2.348340774,7.635294519,0.515206847,1.786487251,1.689917957,1.586778571,2.571703578,1.918151999,5.442755965,0.184879457,2.192907934,2.279454074,1.834119632,2.179425337,1.871064018,2.209695158,-0.157385124,2.382805899,2.423962353,2.386913369,1.995659447,2.876375138,14.81387253,0.529399464,2.546132636,2.585501251,2.235834202,1.55164945,1.327294948,14.57205281,-0.476713551,2.626640009,2.060317452,1.599082792,1.441098101,2.825746924,0
Dillie,-7.573330855,-0.410483736,-0.469708135,4.582747328,4.741612133,4.464376072,3.997078698,-9.007653053,-0.044769195,-0.89788739,4.153658954,3.942319119,3.87261626,4.122410327,-11.61343601,-0.388194516,-1.096677598,3.950335441,3.824809552,4.163349619,3.897753699,-6.713154394,-0.312819157,-1.420753437,4.071093747,3.392087375,2.945468585,3.168306911,-3.010292769,-0.193100582,-1.448665363,3.55253729,2.375754454,2.91966228,2.818286419,0.227596812,-0.524654269,-1.469901933,2.851486838,2.858390576,3.485378179,3.592518639,-10.51163539,0.122017651,-1.600955751,3.779915876,3.097666098,3.352263585,3.674861263,0
Dixie,-0.018439859,0.083185899,1.028479229,2.624912545,2.269799814,2.305061562,2.403428613,5.523805277,0.581086134,1.154171465,2.69508898,3.156608126,2.880583528,2.956090459,7.937860027,-0.061313831,1.305556977,1.628563243,1.996046872,2.366898098,2.55860119,2.298661751,0.60747458,1.615958289,3.106512091,2.298837122,2.592856532,2.368545507,2.396964152,-0.118607241,1.77470914,3.244724928,2.042153785,2.534758142,2.642252089,13.70077436,0.133807536,1.560142853,2.609567999,2.284211155,3.06610283,3.326854371,16.32368702,0.128646418,1.593034318,3.345865217,3.336003322,3.176163997,3.02717659,0
Docia,-1.563508058,-0.363672481,-0.153459145,4.339169143,4.532676729,4.113791482,4.221457161,-2.067490925,-0.684926971,-0.14411769,3.737081206,4.360482188,3.614319736,3.689381893,-5.948155129,0.420997641,-0.293323168,4.39536566,4.233594295,4.56702352,3.686816798,0.151993261,-0.210206247,-0.362217453,4.709590721,4.888828056,3.870267061,4.284723605,3.315209372,-0.025244723,-0.61825899,3.690115218,4.063875324,4.238923462,3.693191818,-8.588282493,-0.475416686,-0.465496883,4.068344104,3.963834027,3.744813306,3.961679639,-0.88842869,-0.256438098,-0.686974216,3.583981407,3.997599119,3.977632539,3.685339709,0
Dollie,3.437767292,0.525403084,-0.602894648,3.527511316,3.195403575,2.605772519,2.843632439,7.308800246,0.090570139,-0.793934079,2.858075263,2.691936517,3.248994171,2.891406097,13.16377406,0.33152369,-0.642839719,3.166035899,3.257524505,3.248294132,2.729646637,8.365051073,-0.09013064,-0.389729442,3.655614865,3.500843436,3.201899946,3.424598665,13.02541168,0.512525662,-0.39644092,2.960936981,2.581752488,3.484182877,3.108154064,10.68466699,-0.109538314,-0.401683924,3.61182864,2.619076338,2.605520488,2.860813676,24.0025461,0.283341965,0.011709292,2.391296778,2.354055528,3.019262274,2.867965944,0
Dolly,2.125506277,0.262062457,0.8294777,3.140060925,2.464873585,2.709778314,2.624312959,-0.851846415,0.082369656,0.672306954,2.471487994,2.911123872,2.749741821,2.829241103,2.064599018,-0.127728379,0.434238504,2.926997508,3.529086083,2.953878622,2.837300536,-3.546755019,0.548984375,0.551964232,2.712300327,2.378133008,3.09464223,2.723812653,-5.847263183,-0.008999328,0.611062943,2.620104595,2.298549514,2.640794043,2.458852371,-5.660919377,-0.171667515,0.856795921,3.622855128,3.791696326,3.249405103,2.860086137,2.856522186,0.144610004,0.874238196,2.368932036,1.859133955,2.250631899,1.681803788,0
Dolores,1.492953702,-0.072747993,0.749444885,2.457731821,2.763573006,2.452108072,2.334362073,-0.77379117,-0.018436631,0.432264799,3.282548088,2.894515758,2.242468905,2.864827421,3.467833976,-0.1118124,0.373891891,2.825155715,2.179392302,1.570330793,1.646928229,-2.064535175,0.485339828,0.546397611,3.231940667,3.145956181,3.128081932,2.450982494,-5.553116129,0.302567339,0.459310013,2.74697595,2.687578246,2.268612704,2.721878924,2.568780171,0.372143556,0.434916022,2.886790105,2.876086045,2.934471708,3.123563837,-12.25715985,-0.19022946,0.404800837,3.897187147,4.132716674,4.064948936,3.466982106,0
Dona,12.17437259,-0.454481805,0.402392883,2.984769679,3.262237688,3.439725724,2.998854285,17.20345175,0.721603354,0.593885404,3.061666328,2.623280538,3.021823586,2.654979586,12.53734488,0.055378143,0.592539861,2.9001501,1.912181182,2.355358722,2.353817208,10.38307393,0.177056251,0.669223037,2.1262041,1.35625291,1.979441507,2.198489728,12.38183792,-0.157116787,0.63872845,1.874339431,1.942222892,1.539362754,2.213160672,25.56122918,0.193651572,0.705043686,1.142940592,0.941412808,1.703665969,1.496199855,36.00738708,0.19441768,0.692987604,1.586244487,0.81114087,1.293109595,0.339384252,0
Donia,-0.649770192,-0.320305924,1.348994309,2.712917539,2.564782448,2.652868114,2.63515766,5.732611539,-0.416035384,1.460326838,3.778333556,2.76432882,3.17102967,3.094944183,4.296812614,0.378810597,1.757679317,2.569313049,3.049342908,3.04646628,2.862644245,2.290713743,0.414461697,2.130730897,1.959125805,2.617138147,2.607006776,2.356908161,7.166087847,-0.269567241,2.228122605,2.643055657,2.327964212,2.397833245,2.675906058,9.020589148,-0.019900844,2.381994428,2.341927448,1.481143168,2.050144826,1.873750635,14.21361471,0.113378797,1.961243794,1.360601914,1.128727356,1.958902347,2.376910076,0
Donie,7.552754827,0.139590823,0.64855473,3.294185713,3.475723544,2.346513185,2.920404706,5.967071576,0.0164123,0.651938854,3.677518076,3.83236506,3.271982396,3.12421756,-0.157141805,0.365009994,0.33864961,3.481898575,3.728002888,3.45294124,4.010208338,6.348584251,0.196389321,-0.012011147,2.792288064,3.096202909,2.960446918,3.645945276,3.264346322,0.09400088,0.476623064,3.174608396,2.831952786,2.95338391,2.509246564,0.127082512,-0.190958196,0.205429307,2.940777068,2.761452694,3.05934788,2.903141662,1.492012202,0.352019227,0.199532,2.939881363,3.516471209,2.392609827,2.716301638,0
Donna,3.609039664,0.105806021,2.310237975,2.784278027,2.773309451,2.474299195,2.804313649,8.095432869,0.182111104,2.548629729,2.173718996,2.277312765,2.124284178,2.577409054,3.846291882,0.048755735,2.600479292,3.141559445,3.383318814,2.898951699,2.962891472,4.266496756,-0.098174065,2.636021635,3.441049676,3.330918429,2.954014518,2.499242685,5.584507308,0.233327798,2.695026991,1.517320555,1.638124279,2.540078896,2.657952997,8.785861779,-0.605704687,2.571678902,3.082391502,2.380056265,2.677844589,2.181498243,5.577679452,-0.125995165,2.662954788,3.891618189,2.979729723,2.724617933,2.428538909,0
Donnie,0.319589606,-0.460236066,0.194139755,4.15370433,3.939655726,4.059030797,3.715045038,1.173199587,-0.495917946,-0.074646746,4.002984132,3.789617732,3.69602612,4.257822811,1.991040144,0.046026022,-0.005116591,4.3385217,3.18916945,3.802623918,3.963086771,-1.729530009,-0.728848594,0.058445608,3.529787957,3.871400221,4.275035907,3.503448362,-0.578641642,-0.473696942,0.026046565,3.615398395,3.801232657,3.55480649,3.324542501,1.505105069,-0.110823957,0.024682917,3.211579902,3.346965457,3.318656302,3.094408653,18.38075029,0.047888089,0.25702491,3.708788491,3.279574837,2.558828516,2.765621822,0
Dora,9.896539815,-0.257787651,0.739056425,2.851480765,2.980916614,2.748364379,2.571127614,11.70688117,0.370428349,0.847712528,2.013671354,2.510892414,2.258203968,1.696004405,8.959873358,0.271667667,0.812621202,2.556851216,3.024609632,2.743108422,2.907897934,5.500126552,0.287603454,0.784324794,2.937443304,2.757160161,2.352440072,2.064212036,14.1606201,0.354197861,0.573296467,2.066727071,1.949503186,1.974702803,1.622958301,17.16000845,0.392038614,0.739816416,1.929937582,1.835087695,1.951044818,1.880159194,35.78736032,0.404022689,1.294308523,2.081198702,1.906866389,2.182996698,2.939972991,0
Dorcas,10.56299698,0.238951136,1.494715365,3.882927174,4.020397907,3.306810971,3.811506732,3.352495353,0.100029183,1.629035038,4.07349065,3.695321313,3.404001965,3.663101163,6.646361547,0.066212731,1.818186131,4.264350053,4.501958592,4.487735577,5.053293045,3.519235093,0.052876638,1.78440628,4.105129292,4.109189662,4.088544123,4.106966635,3.262789962,0.43333297,1.87379985,3.62984394,3.663869052,4.083656807,4.522831324,3.264072091,0.063861611,1.924264082,4.706319889,4.993698495,3.644863978,3.938362638,-0.823445901,-0.129167138,1.726014836,4.897406134,4.350587002,4.100635197,4.621274465,0
Doris,2.367902882,0.00610675,1.119380368,2.954033717,3.028683697,3.451558775,3.130463013,3.363519591,-0.718940513,1.253475785,2.887954091,3.117684654,3.013840876,3.041638999,6.908506185,-0.029976119,1.081781399,2.674120137,2.514434928,2.582099817,3.040049388,9.655090684,-0.227369159,0.857521462,2.996111534,2.841001154,2.686856518,2.978344836,1.564575882,-0.103616194,0.994991702,2.570397163,2.642597741,2.699480494,2.639658167,3.36710493,-0.44016721,1.275345724,2.803955434,2.910074422,2.560410783,2.434725189,8.516643567,-0.383066927,1.075722394,1.861124585,1.961079214,2.960643283,2.048755318,0
Dorothea,4.010160742,0.164709125,-0.888059518,4.164604412,4.678649091,3.93354438,3.913445536,5.174681946,-0.25510928,-0.991858905,4.078162411,3.965174934,3.861113062,3.738219482,2.369758645,0.029181145,-1.015424711,3.584346002,3.843653269,3.685586022,4.19774745,1.850799081,-0.312645873,-1.059971019,4.507669239,4.152921095,4.401660311,4.530948354,-1.884783876,-0.559761955,-1.368068554,4.228765395,3.112928087,4.85034799,4.530236657,-4.795552242,0.338570306,-1.355253629,4.377961414,4.416898699,4.652622526,4.157698533,-0.831940151,-0.123286366,-1.57054043,3.962056879,4.289415139,4.147924489,3.872212123,0
Dorothy,0.832536074,0.061061078,0.134118888,3.241308849,2.990101022,3.148099046,3.509477985,-1.370153807,0.291948234,0.046925667,3.397533323,3.085976981,3.164028257,3.164340994,2.168927335,-0.174766103,0.06781187,3.42492985,2.804226326,3.336070169,2.87733536,1.467665391,0.062182872,0.075341434,2.217232731,2.393449463,2.123111112,2.669031879,4.684260746,0.233157514,0.26058355,2.412269248,2.077239571,2.636705884,3.236714767,2.617930665,-0.411274026,0.55635421,2.994614983,3.449966396,3.206031465,3.188898334,10.11820004,0.45787808,0.474291447,2.644790168,3.277166577,3.463043658,2.74124389,0
Doshia,8.399784704,0.206790959,1.365519909,2.311802103,2.41153806,2.172595406,2.626348707,9.943486333,0.621477372,1.733099956,2.470909035,2.097367269,2.471535213,2.128048264,8.423204028,0.056053564,1.681800266,2.00611205,1.854803926,1.7953506,1.443511282,5.331540928,0.389221209,1.941362749,1.712615534,1.284003702,1.395201218,1.421301241,6.023973929,0.493738445,2.015032269,2.021033739,1.258035549,1.210335609,1.115241182,0.435826147,0.335656172,1.95476913,2.386071417,1.196979545,1.554204327,1.387095,18.65893563,0.206085503,1.915779514,1.745635166,1.23949433,2.022257844,1.704784937,0
Doshie,1.266221169,-0.080583999,-0.716870494,4.06869262,3.826772823,3.917779674,4.163895386,0.235326033,-1.073290903,-0.434854248,3.310964958,3.776135525,3.543392525,3.74468224,4.894550073,0.224900529,-0.562818714,3.76033943,3.231623099,3.660718213,3.650923959,3.02441936,-0.166689175,-0.348901478,3.778568097,3.762460117,3.494408672,4.081109897,-0.207259323,-0.125242673,-0.37201248,3.873940226,4.210409207,3.841035162,4.168428699,-1.105404013,0.143298934,-0.66174163,2.965062282,3.344680245,3.702060979,3.640370623,4.49232379,0.290752834,-0.698813381,3.315782844,3.580478602,3.536051318,3.413731815,0
